grid_id,経度,緯度,市役所からの距離_m,DEM地表種別,標高_m,最近接河川,河川からの距離_m,内水浸水ランク,内水想定浸水深,外水浸水ランク_num,外水想定浸水深,最大ランク河川
1133,132.4454015,34.3882271,965.7,地表面,1.74,旧太田川,139.4,00,想定区域外,3,3.0～5.0m未満,天満川・太田川・旧太田川
1134,132.4453878,34.3886776,984.9,地表面,1.54,旧太田川,158.3,02,0.20～0.49m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1135,132.4453741,34.3891281,1006.2,地表面,1.54,旧太田川,184.5,01,0.01～0.19m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1136,132.4453604,34.3895785,1029.6,地表面,1.44,旧太田川,213.5,01,0.01～0.19m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1137,132.4453467,34.390029,1054.8,地表面,1.54,天満川,227.8,01,0.01～0.19m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1138,132.445333,34.3904795,1081.7,地表面,1.64,天満川,226.0,01,0.01～0.19m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1139,132.4453193,34.39093,1110.2,地表面,2.14,天満川,214.9,00,想定区域外,3,3.0～5.0m未満,天満川・太田川・旧太田川
1140,132.4453056,34.3913804,1140.2,地表面,1.94,天満川,204.8,00,想定区域外,4,5.0～10.0m未満,天満川・太田川・旧太田川
1141,132.4452919,34.3918309,1171.5,地表面,1.84,天満川,197.0,01,0.01～0.19m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1142,132.4452782,34.3922814,1204.2,地表面,1.74,天満川,189.1,01,0.01～0.19m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1143,132.4452645,34.3927318,1237.9,地表面,1.74,天満川,181.3,01,0.01～0.19m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1144,132.4452509,34.3931823,1272.8,地表面,2.14,天満川,174.0,00,想定区域外,3,3.0～5.0m未満,天満川・太田川・旧太田川
1145,132.4452372,34.3936328,1308.6,地表面,2.14,天満川,168.8,01,0.01～0.19m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1146,132.4452235,34.3940832,1345.4,地表面,2.14,天満川,163.7,01,0.01～0.19m,4,5.0～10.0m未満,天満川・太田川
1147,132.4452098,34.3945337,1382.9,地表面,2.34,天満川,158.5,00,想定区域外,4,5.0～10.0m未満,天満川・太田川・旧太田川
1148,132.4451961,34.3949842,1421.3,地表面,2.24,天満川,153.4,02,0.20～0.49m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1149,132.4451824,34.3954346,1460.3,地表面,2.34,天満川,150.0,01,0.01～0.19m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1150,132.4451687,34.3958851,1500.0,地表面,2.54,天満川,154.2,01,0.01～0.19m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1151,132.445155,34.3963356,1540.3,地表面,2.34,天満川,170.7,02,0.20～0.49m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1152,132.4451413,34.396786,1581.1,地表面,2.14,天満川,192.6,02,0.20～0.49m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1153,132.4451276,34.3972365,1622.5,地表面,2.34,天満川,210.7,02,0.20～0.49m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1154,132.4451139,34.397687,1664.3,地表面,2.24,天満川,212.4,02,0.20～0.49m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1155,132.4451002,34.3981374,1706.6,地表面,2.54,天満川,203.5,02,0.20～0.49m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1156,132.4450865,34.3985879,1749.3,地表面,2.24,天満川,171.0,02,0.20～0.49m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1157,132.4450728,34.3990384,1792.3,地表面,2.54,天満川,138.4,01,0.01～0.19m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1158,132.4450591,34.3994888,1835.8,地表面,2.44,天満川,106.6,01,0.01～0.19m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1159,132.4450454,34.3999393,1879.5,地表面,2.94,天満川,74.9,00,想定区域外,3,3.0～5.0m未満,天満川・太田川・旧太田川
1160,132.4450317,34.4003898,1923.5,地表面,4.24,天満川,45.1,00,想定区域外,0,想定区域外,
1161,132.445018,34.4008402,1967.9,内水面,0.54,天満川,15.3,00,想定区域外,0,想定区域外,
1162,132.4465332,34.3688683,1990.6,地表面,1.94,旧太田川,508.3,01,0.01～0.19m,2,0.5～3.0m未満,元安川・太田川・旧太田川
1163,132.4465196,34.3693188,1945.5,地表面,2.14,旧太田川,493.1,01,0.01～0.19m,2,0.5～3.0m未満,元安川・太田川・旧太田川
1164,132.4465059,34.3697693,1900.7,地表面,2.94,旧太田川,478.0,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
1165,132.4464922,34.3702197,1856.1,地表面,2.34,旧太田川,462.9,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
1166,132.4464785,34.3706702,1811.8,地表面,1.04,旧太田川,447.7,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1167,132.4464649,34.3711207,1767.8,地表面,2.54,旧太田川,434.0,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
1168,132.4464512,34.3715711,1724.1,地表面,1.34,旧太田川,420.7,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
1169,132.4464375,34.3720216,1680.8,地表面,1.14,旧太田川,407.3,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1170,132.4464238,34.3724721,1637.8,地表面,0.74,旧太田川,396.6,02,0.20～0.49m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1171,132.4464101,34.3729226,1595.3,地表面,0.94,旧太田川,387.5,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
1172,132.4463965,34.373373,1553.2,地表面,0.94,旧太田川,378.3,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1173,132.4463828,34.3738235,1511.6,地表面,0.64,旧太田川,368.3,02,0.20～0.49m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1174,132.4463691,34.374274,1470.5,地表面,0.74,旧太田川,355.6,02,0.20～0.49m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1175,132.4463554,34.3747244,1430.0,地表面,0.84,旧太田川,343.0,02,0.20～0.49m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1176,132.4463417,34.3751749,1390.1,地表面,0.84,旧太田川,330.2,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1177,132.4463281,34.3756254,1350.9,地表面,0.94,旧太田川,317.4,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1178,132.4463144,34.3760758,1312.4,地表面,0.64,旧太田川,303.0,02,0.20～0.49m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1179,132.4463007,34.3765263,1274.8,地表面,0.94,旧太田川,282.3,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1180,132.446287,34.3769768,1237.9,地表面,1.64,旧太田川,255.6,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
1181,132.4462733,34.3774272,1202.1,地表面,1.74,旧太田川,228.9,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1182,132.4462596,34.3778777,1167.3,地表面,2.04,旧太田川,202.2,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
1183,132.446246,34.3783282,1133.6,地表面,1.94,旧太田川,175.5,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
1184,132.4462323,34.3787787,1101.1,地表面,2.04,旧太田川,148.8,01,0.01～0.19m,2,0.5～3.0m未満,元安川・太田川・旧太田川
1185,132.4462186,34.3792291,1070.0,地表面,1.54,旧太田川,123.3,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1186,132.4462049,34.3796796,1040.4,地表面,4.14,旧太田川,97.9,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
1187,132.4461912,34.3801301,1012.4,地表面,4.34,旧太田川,72.5,00,想定区域外,0,想定区域外,
1188,132.4461775,34.3805805,986.2,内水面,0.44,旧太田川,49.5,00,想定区域外,0,想定区域外,
1189,132.4461639,34.381031,961.8,内水面,0.44,旧太田川,26.9,00,想定区域外,0,想定区域外,
1190,132.4461502,34.3814815,939.4,内水面,0.44,旧太田川,4.3,00,想定区域外,0,想定区域外,
1191,132.4461365,34.3819319,919.2,内水面,0.44,旧太田川,11.1,00,想定区域外,0,想定区域外,
1192,132.4461228,34.3823824,901.4,内水面,0.44,旧太田川,18.6,00,想定区域外,0,想定区域外,
1193,132.4461091,34.3828329,886.0,内水面,0.44,旧太田川,26.1,00,想定区域外,0,想定区域外,
1194,132.4460954,34.3832833,873.2,内水面,0.44,旧太田川,37.0,00,想定区域外,0,想定区域外,
1195,132.4460817,34.3837338,863.1,内水面,0.34,旧太田川,48.1,00,想定区域外,0,想定区域外,
1196,132.4460681,34.3841843,855.9,内水面,0.44,旧太田川,54.7,00,想定区域外,0,想定区域外,
1197,132.4460544,34.3846347,851.5,地表面,2.64,旧太田川,59.9,00,想定区域外,0,想定区域外,
1198,132.4460407,34.3850852,850.0,地表面,3.34,旧太田川,64.2,00,想定区域外,2,0.5～3.0m未満,天満川・太田川・旧太田川
1199,132.446027,34.3855357,851.5,地表面,3.84,旧太田川,67.3,00,想定区域外,2,0.5～3.0m未満,天満川・太田川・旧太田川
1200,132.4460133,34.3859862,855.9,地表面,2.54,旧太田川,70.7,01,0.01～0.19m,3,3.0～5.0m未満,天満川・太田川・旧太田川
1201,132.4459996,34.3864366,863.1,地表面,2.54,旧太田川,70.0,00,想定区域外,3,3.0～5.0m未満,天満川・太田川・旧太田川
1202,132.4459859,34.3868871,873.2,地表面,1.74,旧太田川,66.2,00,想定区域外,3,3.0～5.0m未満,天満川・太田川・旧太田川
1203,132.4459722,34.3873376,886.0,地表面,1.94,旧太田川,67.9,00,想定区域外,3,3.0～5.0m未満,天満川・太田川・旧太田川
1204,132.4459586,34.387788,901.4,地表面,1.94,旧太田川,77.5,00,想定区域外,4,5.0～10.0m未満,天満川・太田川・旧太田川
1205,132.4459449,34.3882385,919.2,地表面,2.14,旧太田川,92.4,00,想定区域外,3,3.0～5.0m未満,天満川・太田川・旧太田川
1206,132.4459312,34.388689,939.4,地表面,1.64,旧太田川,114.9,00,想定区域外,3,3.0～5.0m未満,天満川・太田川・旧太田川
1207,132.4459175,34.3891394,961.8,地表面,1.64,旧太田川,143.9,00,想定区域外,3,3.0～5.0m未満,天満川・太田川・旧太田川
1208,132.4459038,34.3895899,986.2,地表面,1.54,旧太田川,172.3,01,0.01～0.19m,3,3.0～5.0m未満,天満川・太田川・旧太田川
1209,132.4458901,34.3900404,1012.4,地表面,1.74,旧太田川,196.8,00,想定区域外,3,3.0～5.0m未満,天満川・太田川・旧太田川
1210,132.4458764,34.3904908,1040.4,地表面,1.54,旧太田川,216.0,00,想定区域外,3,3.0～5.0m未満,天満川・太田川・旧太田川
1211,132.4458627,34.3909413,1070.0,地表面,1.44,旧太田川,237.9,01,0.01～0.19m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1212,132.445849,34.3913918,1101.1,地表面,1.64,天満川,254.2,01,0.01～0.19m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1213,132.4458353,34.3918422,1133.6,地表面,1.64,天満川,246.4,01,0.01～0.19m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1214,132.4458216,34.3922927,1167.3,地表面,1.74,天満川,238.5,01,0.01～0.19m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1215,132.445808,34.3927432,1202.1,地表面,1.74,天満川,230.7,00,想定区域外,4,5.0～10.0m未満,天満川・太田川・旧太田川
1216,132.4457943,34.3931936,1237.9,地表面,1.94,天満川,223.7,00,想定区域外,3,3.0～5.0m未満,天満川・太田川・旧太田川
1217,132.4457806,34.3936441,1274.8,地表面,1.74,天満川,218.6,02,0.20～0.49m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1218,132.4457669,34.3940946,1312.4,地表面,1.84,天満川,213.4,02,0.20～0.49m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1219,132.4457532,34.394545,1350.9,地表面,2.44,天満川,208.2,01,0.01～0.19m,3,3.0～5.0m未満,天満川・太田川・旧太田川
1220,132.4457395,34.3949955,1390.1,地表面,2.04,天満川,203.3,01,0.01～0.19m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1221,132.4457258,34.395446,1430.0,地表面,2.14,天満川,199.9,01,0.01～0.19m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1222,132.4457121,34.3958964,1470.5,地表面,2.24,天満川,203.3,02,0.20～0.49m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1223,132.4456984,34.3963469,1511.6,地表面,2.14,天満川,216.6,02,0.20～0.49m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1224,132.4456847,34.3967974,1553.2,地表面,2.34,天満川,237.4,02,0.20～0.49m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1225,132.445671,34.3972478,1595.3,地表面,2.24,天満川,258.9,02,0.20～0.49m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1226,132.4456573,34.3976983,1637.8,地表面,2.04,天満川,262.0,03,0.50～0.99m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1227,132.4456436,34.3981488,1680.8,地表面,2.34,天満川,241.5,02,0.20～0.49m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1228,132.4456299,34.3985993,1724.1,地表面,2.44,天満川,208.8,01,0.01～0.19m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1229,132.4456162,34.3990497,1767.8,地表面,2.24,天満川,177.0,02,0.20～0.49m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1230,132.4456025,34.3995002,1811.8,地表面,2.34,天満川,145.2,02,0.20～0.49m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1231,132.4455888,34.3999507,1856.1,地表面,2.44,天満川,115.0,02,0.20～0.49m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1232,132.4455751,34.4004011,1900.7,地表面,2.54,天満川,85.2,01,0.01～0.19m,4,5.0～10.0m未満,天満川・太田川・旧太田川
1233,132.4455614,34.4008516,1945.5,地表面,4.34,天満川,55.6,00,想定区域外,0,想定区域外,
1234,132.4455477,34.4013021,1990.6,内水面,0.54,天満川,31.1,00,想定区域外,0,想定区域外,
1235,132.4470765,34.3688797,1969.8,地表面,2.44,旧太田川,555.9,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
1236,132.4470628,34.3693301,1924.2,地表面,2.14,旧太田川,540.8,01,0.01～0.19m,2,0.5～3.0m未満,元安川・太田川・旧太田川
1237,132.4470491,34.3697806,1878.8,地表面,2.04,旧太田川,525.7,01,0.01～0.19m,2,0.5～3.0m未満,元安川・太田川・旧太田川
1238,132.4470355,34.3702311,1833.7,地表面,1.14,旧太田川,510.5,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1239,132.4470218,34.3706815,1788.9,地表面,0.94,旧太田川,495.6,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
1240,132.4470081,34.371132,1744.3,地表面,0.64,旧太田川,482.2,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1241,132.4469944,34.3715825,1700.0,地表面,1.04,旧太田川,468.8,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1242,132.4469808,34.372033,1656.0,地表面,0.64,旧太田川,455.7,02,0.20～0.49m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1243,132.4469671,34.3724834,1612.5,地表面,0.54,旧太田川,445.7,02,0.20～0.49m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1244,132.4469534,34.3729339,1569.2,地表面,0.24,旧太田川,436.6,02,0.20～0.49m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1245,132.4469397,34.3733844,1526.4,地表面,0.84,旧太田川,427.5,02,0.20～0.49m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1246,132.4469261,34.3738348,1484.1,地表面,0.84,旧太田川,416.7,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1247,132.4469124,34.3742853,1442.2,地表面,0.64,旧太田川,404.0,02,0.20～0.49m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1248,132.4468987,34.3747358,1400.9,地表面,0.34,旧太田川,391.3,03,0.50～0.99m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1249,132.446885,34.3751862,1360.1,地表面,0.74,旧太田川,378.5,02,0.20～0.49m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1250,132.4468713,34.3756367,1320.0,地表面,0.64,旧太田川,365.7,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1251,132.4468577,34.3760872,1280.6,地表面,0.64,旧太田川,349.4,02,0.20～0.49m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1252,132.446844,34.3765377,1242.0,地表面,0.74,旧太田川,324.5,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1253,132.4468303,34.3769881,1204.2,地表面,1.84,旧太田川,297.8,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
1254,132.4468166,34.3774386,1167.3,地表面,1.64,旧太田川,271.1,00,想定区域外,3,3.0～5.0m未満,元安川・旧太田川
1255,132.446803,34.3778891,1131.4,地表面,2.14,旧太田川,244.4,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
1256,132.4467893,34.3783395,1096.6,地表面,2.14,旧太田川,217.7,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
1257,132.4467756,34.37879,1063.0,地表面,1.84,旧太田川,191.8,00,想定区域外,2,0.5～3.0m未満,元安川・太田川・旧太田川
1258,132.4467619,34.3792405,1030.8,地表面,0.94,旧太田川,166.4,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1259,132.4467482,34.3796909,1000.0,地表面,1.34,旧太田川,141.0,01,0.01～0.19m,3,3.0～5.0m未満,元安川・太田川・旧太田川
1260,132.4467346,34.3801414,970.8,地表面,1.54,旧太田川,116.7,00,想定区域外,3,3.0～5.0m未満,元安川・太田川・旧太田川
1261,132.4467209,34.3805919,943.4,地表面,2.24,旧太田川,94.1,01,0.01～0.19m,2,0.5～3.0m未満,元安川・太田川・旧太田川
1262,132.4467072,34.3810423,917.9,地表面,4.34,旧太田川,71.5,00,想定区域外,0,想定区域外,
1263,132.4466935,34.3814928,894.4,内水面,0.44,旧太田川,50.8,00,想定区域外,0,想定区域外,
1264,132.4466798,34.3819433,873.2,内水面,0.44,旧太田川,38.4,00,想定区域外,0,想定区域外,
